Transcript_ID	Codon	Length
ENSOCUT00000038089	UGA	0
ENSOCUT00000038092	UAG	177
ENSOCUT00000038103	UAG	843
ENSOCUT00000038108	UGA	978
ENSOCUT00000038109	UGA	1000
ENSOCUT00000038113	UGA	639
ENSOCUT00000038122	UAG	314
ENSOCUT00000038123	UGA	0
ENSOCUT00000038124	UGA	50
ENSOCUT00000038126	UAA	1031
ENSOCUT00000038127	UAG	1000
ENSOCUT00000038128	UAA	379
ENSOCUT00000038130	UGA	5
ENSOCUT00000038132	UGA	817
ENSOCUT00000038133	UGA	2810
ENSOCUT00000038134	UGA	1788
ENSOCUT00000038136	UAG	699
ENSOCUT00000038137	UAA	1135
ENSOCUT00000038138	UGA	451
ENSOCUT00000038139	UGA	130
ENSOCUT00000038143	UGA	0
ENSOCUT00000038145	UGA	643
ENSOCUT00000038146	UGA	125
ENSOCUT00000038150	UGA	20
ENSOCUT00000038155	UGA	237
ENSOCUT00000038157	UGA	122
ENSOCUT00000038159	UAG	1776
ENSOCUT00000038161	UGA	509
ENSOCUT00000038164	UGA	14
ENSOCUT00000038165	UAG	144
ENSOCUT00000038173	UAG	1000
ENSOCUT00000038174	UAA	415
ENSOCUT00000038175	UGA	38
ENSOCUT00000038177	UAA	671
ENSOCUT00000038180	UAA	235
ENSOCUT00000038181	UGA	1608
ENSOCUT00000038184	UGA	336
ENSOCUT00000038186	UAA	1593
ENSOCUT00000038189	UAA	232
ENSOCUT00000038194	UAG	0
ENSOCUT00000038197	UGA	196
ENSOCUT00000038199	UGA	1543
ENSOCUT00000038200	UGA	3505
ENSOCUT00000038201	UGA	0
ENSOCUT00000038202	UAA	14
ENSOCUT00000038207	UAA	262
ENSOCUT00000038210	UGA	2022
ENSOCUT00000038211	UAA	178
ENSOCUT00000038212	UAG	521
ENSOCUT00000038213	UGA	1000
ENSOCUT00000038214	UGA	526
ENSOCUT00000038219	UGA	0
ENSOCUT00000038221	UAA	1954
ENSOCUT00000038224	UGA	391
ENSOCUT00000038225	UAA	142
ENSOCUT00000038226	UGA	1565
ENSOCUT00000038228	UAG	708
ENSOCUT00000038229	UAA	41
ENSOCUT00000038237	UGA	806
ENSOCUT00000038240	UGA	655
ENSOCUT00000038241	UAA	904
ENSOCUT00000038245	UGA	1203
ENSOCUT00000038246	UAG	206
ENSOCUT00000038248	UGA	227
ENSOCUT00000038249	UGA	1000
ENSOCUT00000038258	UGA	527
ENSOCUT00000038261	UAG	393
ENSOCUT00000038264	UAA	47
ENSOCUT00000038265	UGA	8
ENSOCUT00000038266	UAG	1000
ENSOCUT00000038267	UGA	943
ENSOCUT00000038270	UGA	52
ENSOCUT00000038273	UAA	189
ENSOCUT00000038274	UGA	0
ENSOCUT00000038277	UAG	257
ENSOCUT00000038279	UGA	0
ENSOCUT00000038281	UGA	221
ENSOCUT00000038283	UAG	1000
ENSOCUT00000038286	UAA	1000
ENSOCUT00000038288	UGA	256
ENSOCUT00000038291	UGA	0
ENSOCUT00000038296	UAA	332
ENSOCUT00000038298	UGA	367
ENSOCUT00000038304	UAA	403
ENSOCUT00000038306	UGA	196
ENSOCUT00000038314	UAA	470
ENSOCUT00000038316	UGA	158
ENSOCUT00000038323	UGA	584
ENSOCUT00000038324	UGA	1618
ENSOCUT00000038326	UGA	81
ENSOCUT00000038328	UAG	0
ENSOCUT00000038329	UGA	695
ENSOCUT00000038332	UAG	169
ENSOCUT00000038334	UAG	147
ENSOCUT00000038335	UAA	1000
ENSOCUT00000038336	UAG	89
ENSOCUT00000038337	UAA	675
ENSOCUT00000038339	UAA	0
ENSOCUT00000038340	UAA	0
ENSOCUT00000038341	UGA	0
ENSOCUT00000038342	UAA	1000
ENSOCUT00000038345	UAA	99
ENSOCUT00000038347	UGA	125
ENSOCUT00000038349	UAA	503
ENSOCUT00000038352	UAA	1000
ENSOCUT00000038353	UGA	1072
ENSOCUT00000038356	UGA	510
ENSOCUT00000038357	UGA	1000
ENSOCUT00000038358	UGA	1000
ENSOCUT00000038359	UGA	1991
ENSOCUT00000038365	UAA	454
ENSOCUT00000038368	UGA	1052
ENSOCUT00000038371	UAA	1117
ENSOCUT00000038378	UGA	91
ENSOCUT00000038379	UAG	2227
ENSOCUT00000038381	UAA	591
ENSOCUT00000038382	UAG	2636
ENSOCUT00000038386	UAG	6
ENSOCUT00000038396	UGA	1000
ENSOCUT00000038402	UAG	803
ENSOCUT00000038405	UGA	617
ENSOCUT00000038406	UAG	59
ENSOCUT00000038410	UAG	185
ENSOCUT00000038411	UGA	1231
ENSOCUT00000038413	UAA	540
ENSOCUT00000038420	UGA	1000
ENSOCUT00000038425	UGA	0
ENSOCUT00000038429	UGA	298
ENSOCUT00000038430	UGA	181
ENSOCUT00000038434	UAA	170
ENSOCUT00000038436	UAA	85
ENSOCUT00000038437	UGA	272
ENSOCUT00000038439	UAA	938
ENSOCUT00000038441	UGA	855
ENSOCUT00000038443	UAA	409
ENSOCUT00000038444	UAA	513
ENSOCUT00000038446	UAA	422
ENSOCUT00000038450	UGA	790
ENSOCUT00000038452	UAA	51
ENSOCUT00000038455	UAG	198
ENSOCUT00000038456	UGA	223
ENSOCUT00000038460	UGA	221
ENSOCUT00000038462	UGA	722
ENSOCUT00000038466	UGA	297
ENSOCUT00000038469	UAG	76
ENSOCUT00000038470	UAA	707
ENSOCUT00000038472	UAA	1000
ENSOCUT00000038473	UGA	46
ENSOCUT00000038475	UGA	663
ENSOCUT00000038476	UGA	1000
ENSOCUT00000038478	UGA	1000
ENSOCUT00000038481	UGA	656
ENSOCUT00000038483	UAG	509
ENSOCUT00000038485	UGA	1000
ENSOCUT00000038487	UAA	107
ENSOCUT00000038488	UAA	532
ENSOCUT00000038492	UGA	0
ENSOCUT00000038493	UGA	4
ENSOCUT00000038494	UAG	1032
ENSOCUT00000038495	UAA	1056
ENSOCUT00000038497	UGA	398
ENSOCUT00000038501	UGA	0
ENSOCUT00000038502	UAA	287
ENSOCUT00000038504	UAG	286
ENSOCUT00000038508	UAA	289
ENSOCUT00000038509	UGA	196
ENSOCUT00000038511	UAA	272
ENSOCUT00000038514	UAG	1865
ENSOCUT00000038516	UGA	284
ENSOCUT00000038517	UAA	355
ENSOCUT00000038519	UGA	904
ENSOCUT00000038521	UAG	497
ENSOCUT00000038522	UAA	43
ENSOCUT00000038526	UAA	0
ENSOCUT00000038527	UAA	660
ENSOCUT00000038529	UGA	1000
ENSOCUT00000038530	UAG	0
ENSOCUT00000038532	UGA	267
ENSOCUT00000038533	UAG	276
ENSOCUT00000038535	UAG	281
ENSOCUT00000038536	UGA	0
ENSOCUT00000038537	UGA	298
ENSOCUT00000038538	UAA	0
ENSOCUT00000038539	UAG	129
ENSOCUT00000038540	UGA	700
ENSOCUT00000038542	UAA	81
ENSOCUT00000038544	UAG	112
ENSOCUT00000038546	UGA	9
ENSOCUT00000038548	UAA	80
ENSOCUT00000038549	UAA	1000
ENSOCUT00000038550	UAG	1000
ENSOCUT00000038553	UGA	50
ENSOCUT00000038554	UAA	0
ENSOCUT00000038558	UGA	537
ENSOCUT00000038559	UGA	391
ENSOCUT00000038560	UAG	805
ENSOCUT00000038561	UGA	291
ENSOCUT00000038562	UGA	1539
ENSOCUT00000038567	UAG	732
ENSOCUT00000038571	UAG	858
ENSOCUT00000038573	UAG	1247
ENSOCUT00000038576	UAG	596
ENSOCUT00000038579	UAA	2106
ENSOCUT00000038584	UAG	294
ENSOCUT00000038586	UAG	256
ENSOCUT00000038587	UAG	436
ENSOCUT00000038590	UGA	1156
ENSOCUT00000038594	UGA	220
ENSOCUT00000038597	UAG	1563
ENSOCUT00000038598	UAG	481
ENSOCUT00000038602	UGA	1225
ENSOCUT00000038604	UGA	305
ENSOCUT00000038605	UGA	1554
ENSOCUT00000038608	UGA	0
ENSOCUT00000038610	UAG	1000
ENSOCUT00000038614	UAA	207
ENSOCUT00000038615	UAA	222
ENSOCUT00000038616	UGA	286
ENSOCUT00000038624	UGA	211
ENSOCUT00000038625	UAG	405
ENSOCUT00000038632	UGA	63
ENSOCUT00000038635	UGA	669
ENSOCUT00000038641	UGA	55
ENSOCUT00000038647	UAA	869
ENSOCUT00000038650	UAA	428
ENSOCUT00000038651	UGA	24
ENSOCUT00000038652	UGA	984
ENSOCUT00000038654	UGA	0
ENSOCUT00000038655	UGA	1000
ENSOCUT00000038656	UGA	626
ENSOCUT00000038658	UAA	103
ENSOCUT00000038659	UAG	0
ENSOCUT00000038661	UGA	377
ENSOCUT00000038663	UGA	124
ENSOCUT00000038664	UAA	1000
ENSOCUT00000038668	UGA	0
ENSOCUT00000038669	UGA	68
ENSOCUT00000038676	UGA	7
ENSOCUT00000038677	UGA	149
ENSOCUT00000038678	UAG	1000
ENSOCUT00000038679	UGA	645
ENSOCUT00000038684	UGA	158
ENSOCUT00000038686	UGA	1000
ENSOCUT00000038691	UGA	1000
ENSOCUT00000038692	UGA	458
ENSOCUT00000038693	UGA	1000
ENSOCUT00000038695	UAA	1056
ENSOCUT00000038697	UGA	1000
ENSOCUT00000038698	UAA	73
ENSOCUT00000038705	UGA	91
ENSOCUT00000038710	UGA	294
ENSOCUT00000038718	UAG	0
ENSOCUT00000038722	UAG	1000
ENSOCUT00000038729	UGA	1034
ENSOCUT00000038730	UAA	1000
ENSOCUT00000038732	UAG	102
ENSOCUT00000038737	UAG	67
ENSOCUT00000038738	UGA	339
ENSOCUT00000038740	UAG	190
ENSOCUT00000038741	UGA	0
ENSOCUT00000038744	UAG	489
ENSOCUT00000038745	UGA	1000
ENSOCUT00000038746	UGA	453
ENSOCUT00000038749	UAA	140
ENSOCUT00000038752	UGA	153
ENSOCUT00000038753	UAA	63
ENSOCUT00000038756	UAG	112
ENSOCUT00000038760	UAA	452
ENSOCUT00000038761	UAA	0
ENSOCUT00000038767	UGA	159
ENSOCUT00000038768	UAG	59
ENSOCUT00000038769	UGA	359
ENSOCUT00000038771	UAA	0
ENSOCUT00000038772	UGA	402
ENSOCUT00000038773	UGA	1000
ENSOCUT00000038776	UGA	520
ENSOCUT00000038783	UGA	0
ENSOCUT00000038784	UGA	1000
ENSOCUT00000038785	UAG	1363
ENSOCUT00000038787	UAA	342
ENSOCUT00000038789	UGA	742
ENSOCUT00000038791	UAG	873
ENSOCUT00000038794	UAA	1391
ENSOCUT00000038795	UGA	325
ENSOCUT00000038799	UAA	150
ENSOCUT00000038800	UAA	105
ENSOCUT00000038804	UAG	1032
ENSOCUT00000038813	UGA	196
ENSOCUT00000038815	UAG	79
ENSOCUT00000038824	UAG	842
ENSOCUT00000038828	UAA	0
ENSOCUT00000038830	UGA	367
ENSOCUT00000038831	UAG	1000
ENSOCUT00000038834	UAG	1260
ENSOCUT00000038838	UAG	894
ENSOCUT00000038840	UGA	828
ENSOCUT00000038842	UGA	3053
ENSOCUT00000038846	UGA	889
ENSOCUT00000038848	UGA	41
ENSOCUT00000038849	UAG	0
ENSOCUT00000038850	UGA	75
ENSOCUT00000038851	UGA	689
ENSOCUT00000038852	UAG	1000
ENSOCUT00000038855	UAA	265
ENSOCUT00000038857	UAG	1077
ENSOCUT00000038858	UGA	0
ENSOCUT00000038861	UGA	1980
ENSOCUT00000038862	UAG	4
ENSOCUT00000038863	UAA	3
ENSOCUT00000038864	UGA	13
ENSOCUT00000038865	UAA	0
ENSOCUT00000038870	UAG	53
ENSOCUT00000038872	UAA	0
ENSOCUT00000038874	UAA	1091
ENSOCUT00000038875	UGA	1175
ENSOCUT00000038878	UAG	0
ENSOCUT00000038886	UAA	40
ENSOCUT00000038889	UAG	1000
ENSOCUT00000038890	UGA	0
ENSOCUT00000038896	UAG	1995
ENSOCUT00000038905	UAG	54
ENSOCUT00000038908	UGA	0
ENSOCUT00000038909	UGA	0
ENSOCUT00000038911	UGA	43
ENSOCUT00000038919	UGA	50
ENSOCUT00000038921	UAG	446
ENSOCUT00000038922	UGA	288
ENSOCUT00000038923	UGA	722
ENSOCUT00000038924	UGA	17
ENSOCUT00000038926	UAA	2
ENSOCUT00000038927	UGA	51
ENSOCUT00000038929	UGA	404
ENSOCUT00000038933	UGA	124
ENSOCUT00000038935	UGA	2267
ENSOCUT00000038937	UGA	1307
ENSOCUT00000038940	UGA	1699
ENSOCUT00000038941	UGA	38
ENSOCUT00000038946	UGA	956
ENSOCUT00000038947	UAG	31
ENSOCUT00000038951	UGA	0
ENSOCUT00000038952	UGA	0
ENSOCUT00000038956	UAA	131
ENSOCUT00000038961	UGA	1000
ENSOCUT00000038963	UGA	446
ENSOCUT00000038967	UAG	365
ENSOCUT00000038970	UGA	531
ENSOCUT00000038972	UGA	19
ENSOCUT00000038973	UGA	193
ENSOCUT00000038974	UGA	497
ENSOCUT00000038979	UAG	492
ENSOCUT00000038980	UGA	206
ENSOCUT00000038981	UAG	587
ENSOCUT00000038983	UGA	290
ENSOCUT00000038984	UAG	1171
ENSOCUT00000038985	UGA	634
ENSOCUT00000038986	UAA	0
ENSOCUT00000038989	UAG	395
ENSOCUT00000038992	UGA	143
ENSOCUT00000038993	UAG	102
ENSOCUT00000038994	UGA	231
ENSOCUT00000038999	UAG	171
ENSOCUT00000039000	UGA	0
ENSOCUT00000039004	UGA	365
ENSOCUT00000039006	UAG	356
ENSOCUT00000039008	UAA	17
ENSOCUT00000039009	UAA	1000
ENSOCUT00000039010	UAA	0
ENSOCUT00000039013	UGA	1171
ENSOCUT00000039014	UAG	120
ENSOCUT00000039017	UAG	1503
ENSOCUT00000039022	UGA	1000
ENSOCUT00000039023	UGA	1294
ENSOCUT00000039024	UAG	1006
ENSOCUT00000039025	UGA	448
ENSOCUT00000039027	UAG	97
ENSOCUT00000039028	UGA	215
ENSOCUT00000039029	UGA	431
ENSOCUT00000039030	UAA	309
ENSOCUT00000039034	UGA	2538
ENSOCUT00000039039	UAG	1000
ENSOCUT00000039041	UAG	23
ENSOCUT00000039043	UAA	512
ENSOCUT00000039045	UGA	1836
ENSOCUT00000039047	UGA	0
ENSOCUT00000039048	UGA	281
ENSOCUT00000039049	UGA	1000
ENSOCUT00000039050	UAA	757
ENSOCUT00000039051	UAA	329
ENSOCUT00000039053	UAG	1538
ENSOCUT00000039054	UGA	720
ENSOCUT00000039056	UGA	378
ENSOCUT00000039058	UAG	718
ENSOCUT00000039062	UAG	166
ENSOCUT00000039066	UGA	149
ENSOCUT00000039068	UAG	11
ENSOCUT00000039072	UAA	1000
ENSOCUT00000039073	UGA	0
ENSOCUT00000039074	UGA	767
ENSOCUT00000039076	UAG	0
ENSOCUT00000039078	UGA	0
ENSOCUT00000039085	UGA	325
ENSOCUT00000039086	UAG	26
ENSOCUT00000039088	UGA	381
ENSOCUT00000039090	UAG	171
ENSOCUT00000039092	UAG	1134
ENSOCUT00000039093	UAA	432
ENSOCUT00000039094	UAA	24
ENSOCUT00000039096	UAG	865
ENSOCUT00000039097	UAG	6
ENSOCUT00000039098	UAG	1000
ENSOCUT00000039103	UAA	1000
ENSOCUT00000039104	UAG	241
ENSOCUT00000039105	UGA	221
ENSOCUT00000039106	UGA	14
ENSOCUT00000039107	UAG	146
ENSOCUT00000039109	UGA	104
ENSOCUT00000039112	UGA	0
ENSOCUT00000039116	UAG	1136
ENSOCUT00000039126	UAA	382
ENSOCUT00000039127	UAG	2193
ENSOCUT00000039128	UAA	0
ENSOCUT00000039132	UAG	1000
ENSOCUT00000039133	UAG	2927
ENSOCUT00000039136	UGA	279
ENSOCUT00000039138	UAA	681
ENSOCUT00000039139	UGA	1000
ENSOCUT00000039140	UAA	618
ENSOCUT00000039142	UAA	182
ENSOCUT00000039144	UAA	534
ENSOCUT00000039147	UGA	0
ENSOCUT00000039149	UAG	827
ENSOCUT00000039151	UAA	241
ENSOCUT00000039152	UGA	308
ENSOCUT00000039153	UAA	694
ENSOCUT00000039156	UGA	285
ENSOCUT00000039160	UGA	15
ENSOCUT00000039162	UGA	951
ENSOCUT00000039169	UGA	53
ENSOCUT00000039172	UAA	129
ENSOCUT00000039174	UAA	175
ENSOCUT00000039176	UAG	40
ENSOCUT00000039182	UGA	268
ENSOCUT00000039185	UAA	1844
ENSOCUT00000039190	UAA	98
ENSOCUT00000039191	UAG	119
ENSOCUT00000039192	UGA	120
ENSOCUT00000039195	UGA	41
ENSOCUT00000039196	UAA	188
ENSOCUT00000039199	UGA	434
ENSOCUT00000039203	UAA	367
ENSOCUT00000039204	UAA	736
ENSOCUT00000039206	UGA	546
ENSOCUT00000039208	UAA	1369
ENSOCUT00000039209	UAA	8
ENSOCUT00000039213	UAA	243
ENSOCUT00000039214	UGA	7
ENSOCUT00000039216	UGA	954
ENSOCUT00000039217	UAG	1289
ENSOCUT00000039231	UAA	198
ENSOCUT00000039232	UGA	328
ENSOCUT00000039238	UAG	115
ENSOCUT00000039240	UGA	90
ENSOCUT00000039241	UAA	0
ENSOCUT00000039242	UGA	2545
ENSOCUT00000039243	UGA	1335
ENSOCUT00000039246	UGA	1000
ENSOCUT00000039248	UAA	1289
ENSOCUT00000039251	UGA	431
ENSOCUT00000039257	UGA	0
ENSOCUT00000039263	UAG	1895
ENSOCUT00000039268	UGA	744
ENSOCUT00000039269	UGA	258
ENSOCUT00000039272	UAG	55
ENSOCUT00000039275	UGA	97
ENSOCUT00000039276	UAA	0
ENSOCUT00000039278	UGA	460
ENSOCUT00000039279	UAA	686
ENSOCUT00000039280	UAA	194
ENSOCUT00000039281	UGA	221
ENSOCUT00000039282	UGA	365
ENSOCUT00000039287	UAA	333
ENSOCUT00000039288	UAA	65
ENSOCUT00000039289	UGA	73
ENSOCUT00000039296	UAA	0
ENSOCUT00000039299	UAA	0
ENSOCUT00000039300	UGA	362
ENSOCUT00000039301	UGA	187
ENSOCUT00000039304	UGA	75
ENSOCUT00000039305	UAA	1491
ENSOCUT00000039307	UGA	200
ENSOCUT00000039310	UGA	290
ENSOCUT00000039312	UGA	404
ENSOCUT00000039317	UAA	1000
ENSOCUT00000039319	UGA	1010
ENSOCUT00000039320	UAA	304
ENSOCUT00000039324	UGA	3555
ENSOCUT00000039332	UAG	1000
ENSOCUT00000039344	UGA	1746
ENSOCUT00000039346	UAG	308
ENSOCUT00000039347	UAA	415
ENSOCUT00000039349	UAA	273
ENSOCUT00000039350	UAA	128
ENSOCUT00000039352	UAG	0
ENSOCUT00000039354	UGA	1000
ENSOCUT00000039359	UAA	0
ENSOCUT00000039362	UGA	133
ENSOCUT00000039363	UAA	375
ENSOCUT00000039367	UGA	171
ENSOCUT00000039371	UAG	222
ENSOCUT00000039372	UGA	201
ENSOCUT00000039373	UAA	500
ENSOCUT00000039374	UAA	0
ENSOCUT00000039378	UGA	114
ENSOCUT00000039379	UAA	2
ENSOCUT00000039387	UGA	41
ENSOCUT00000039388	UGA	559
ENSOCUT00000039389	UGA	146
ENSOCUT00000039391	UGA	215
ENSOCUT00000039395	UGA	380
ENSOCUT00000039397	UGA	198
ENSOCUT00000039399	UAA	235
ENSOCUT00000039400	UGA	0
ENSOCUT00000039401	UGA	398
ENSOCUT00000039403	UGA	431
ENSOCUT00000039407	UGA	215
ENSOCUT00000039409	UGA	216
ENSOCUT00000039416	UAG	379
ENSOCUT00000039417	UAG	179
ENSOCUT00000039418	UAA	12
ENSOCUT00000039419	UGA	480
ENSOCUT00000039421	UGA	471
ENSOCUT00000039424	UAG	336
ENSOCUT00000039425	UAG	530
ENSOCUT00000039426	UAA	322
ENSOCUT00000039427	UGA	204
ENSOCUT00000039430	UAG	457
ENSOCUT00000039436	UGA	196
ENSOCUT00000039438	UGA	89
ENSOCUT00000039439	UAG	1277
ENSOCUT00000039440	UGA	1000
ENSOCUT00000039441	UAG	286
ENSOCUT00000039444	UAA	22
ENSOCUT00000039446	UAG	973
ENSOCUT00000039448	UAA	422
ENSOCUT00000039449	UGA	182
ENSOCUT00000039450	UGA	67
ENSOCUT00000039455	UGA	592
ENSOCUT00000039458	UGA	1402
ENSOCUT00000039459	UAG	492
ENSOCUT00000039460	UAG	1000
ENSOCUT00000039461	UAG	49
ENSOCUT00000039466	UAA	86
ENSOCUT00000039469	UAG	427
ENSOCUT00000039471	UGA	91
ENSOCUT00000039483	UGA	1618
ENSOCUT00000039488	UGA	0
ENSOCUT00000039493	UAG	743
ENSOCUT00000039496	UAA	417
ENSOCUT00000039500	UGA	3039
ENSOCUT00000039506	UGA	187
ENSOCUT00000039507	UAA	1032
ENSOCUT00000039510	UAA	167
ENSOCUT00000039514	UGA	2614
ENSOCUT00000039515	UGA	577
ENSOCUT00000039516	UAA	2848
ENSOCUT00000039519	UAG	318
ENSOCUT00000039520	UAA	1577
ENSOCUT00000039523	UAA	119
ENSOCUT00000039524	UAG	1413
ENSOCUT00000039526	UAA	262
ENSOCUT00000039530	UGA	914
ENSOCUT00000039534	UAG	383
ENSOCUT00000039536	UGA	1980
ENSOCUT00000039538	UGA	411
ENSOCUT00000039539	UGA	1197
ENSOCUT00000039540	UGA	422
ENSOCUT00000039544	UGA	577
ENSOCUT00000039545	UAG	1221
ENSOCUT00000039552	UAA	800
ENSOCUT00000039560	UGA	1110
ENSOCUT00000039561	UGA	1000
ENSOCUT00000039562	UGA	0
ENSOCUT00000039564	UAA	767
ENSOCUT00000039565	UAG	53
ENSOCUT00000039566	UGA	512
ENSOCUT00000039570	UAA	1000
ENSOCUT00000039571	UGA	310
ENSOCUT00000039576	UGA	749
ENSOCUT00000039577	UAA	2354
ENSOCUT00000039585	UGA	592
ENSOCUT00000039587	UAA	56
ENSOCUT00000039589	UGA	0
ENSOCUT00000039592	UGA	1000
ENSOCUT00000039593	UAG	1249
ENSOCUT00000039598	UGA	0
ENSOCUT00000039600	UGA	63
ENSOCUT00000039602	UAA	59
ENSOCUT00000039603	UGA	775
ENSOCUT00000039604	UAG	24
ENSOCUT00000039605	UGA	907
ENSOCUT00000039607	UGA	1505
ENSOCUT00000039611	UGA	1036
ENSOCUT00000039612	UGA	0
ENSOCUT00000039613	UGA	200
ENSOCUT00000039615	UAA	608
ENSOCUT00000039617	UGA	114
ENSOCUT00000039619	UGA	1165
ENSOCUT00000039620	UGA	230
ENSOCUT00000039621	UAG	537
ENSOCUT00000039626	UGA	109
ENSOCUT00000039627	UGA	157
ENSOCUT00000039629	UGA	988
ENSOCUT00000039632	UAG	15
ENSOCUT00000039634	UAG	102
ENSOCUT00000039639	UAA	532
ENSOCUT00000039641	UGA	3000
ENSOCUT00000039642	UAA	1000
ENSOCUT00000039646	UAA	239
ENSOCUT00000039652	UGA	696
ENSOCUT00000039657	UGA	954
ENSOCUT00000039662	UGA	439
ENSOCUT00000039663	UAG	447
ENSOCUT00000039664	UAG	0
ENSOCUT00000039669	UAA	499
ENSOCUT00000039670	UGA	0
ENSOCUT00000039672	UAG	1000
ENSOCUT00000039675	UGA	433
ENSOCUT00000039679	UGA	1216
ENSOCUT00000039681	UGA	606
ENSOCUT00000039682	UGA	1130
ENSOCUT00000039686	UGA	267
ENSOCUT00000039687	UAA	99
ENSOCUT00000039688	UGA	727
ENSOCUT00000039691	UGA	1260
ENSOCUT00000039692	UAA	2828
ENSOCUT00000039694	UAA	86
ENSOCUT00000039695	UGA	814
ENSOCUT00000039696	UAG	1043
ENSOCUT00000039697	UAA	751
ENSOCUT00000039700	UGA	156
ENSOCUT00000039701	UGA	429
ENSOCUT00000039704	UGA	968
ENSOCUT00000039705	UAA	81
ENSOCUT00000039706	UGA	252
ENSOCUT00000039708	UAG	117
ENSOCUT00000039709	UGA	822
ENSOCUT00000039710	UGA	0
ENSOCUT00000039712	UAA	946
ENSOCUT00000039715	UGA	1000
ENSOCUT00000039718	UGA	80
ENSOCUT00000039719	UAA	616
ENSOCUT00000039721	UGA	294
ENSOCUT00000039723	UAG	2122
ENSOCUT00000039727	UGA	155
ENSOCUT00000039728	UAA	167
ENSOCUT00000039731	UAA	11
ENSOCUT00000039732	UAA	520
ENSOCUT00000039733	UAA	123
ENSOCUT00000039737	UAA	203
ENSOCUT00000039738	UGA	824
ENSOCUT00000039739	UGA	0
ENSOCUT00000039741	UGA	0
ENSOCUT00000039742	UAA	0
ENSOCUT00000039745	UGA	555
ENSOCUT00000039746	UGA	1513
ENSOCUT00000039748	UAG	340
ENSOCUT00000039752	UGA	0
ENSOCUT00000039755	UGA	0
ENSOCUT00000039757	UGA	1000
ENSOCUT00000039758	UAA	577
ENSOCUT00000039760	UGA	168
ENSOCUT00000039761	UAG	624
ENSOCUT00000039767	UGA	548
ENSOCUT00000039768	UAA	568
ENSOCUT00000039772	UGA	373
ENSOCUT00000039774	UGA	922
ENSOCUT00000039778	UGA	886
ENSOCUT00000039780	UGA	1000
ENSOCUT00000039785	UAG	0
ENSOCUT00000039786	UAA	1182
ENSOCUT00000039787	UAA	947
ENSOCUT00000039791	UAA	222
ENSOCUT00000039792	UAG	863
ENSOCUT00000039794	UAA	308
ENSOCUT00000039796	UGA	437
ENSOCUT00000039808	UGA	918
ENSOCUT00000039813	UAG	1000
ENSOCUT00000039814	UAA	0
ENSOCUT00000039816	UAA	0
ENSOCUT00000039818	UGA	1007
ENSOCUT00000039820	UAG	478
ENSOCUT00000039821	UGA	2158
ENSOCUT00000039822	UAG	725
ENSOCUT00000039825	UGA	116
ENSOCUT00000039826	UGA	33
ENSOCUT00000039828	UGA	184
ENSOCUT00000039830	UGA	409
ENSOCUT00000039831	UAG	1201
ENSOCUT00000039832	UGA	994
ENSOCUT00000039834	UAG	144
ENSOCUT00000039836	UAA	43
ENSOCUT00000039837	UGA	493
ENSOCUT00000039839	UGA	1000
ENSOCUT00000039841	UGA	545
ENSOCUT00000039843	UGA	35
ENSOCUT00000039848	UGA	334
ENSOCUT00000039852	UGA	112
ENSOCUT00000039858	UAG	1192
ENSOCUT00000039859	UAG	965
ENSOCUT00000039860	UAA	0
ENSOCUT00000039864	UAA	217
ENSOCUT00000039865	UAG	1000
ENSOCUT00000039866	UAA	0
ENSOCUT00000039874	UAG	1000
ENSOCUT00000039875	UAG	340
ENSOCUT00000039877	UGA	123
ENSOCUT00000039878	UGA	90
ENSOCUT00000039881	UGA	322
ENSOCUT00000039884	UGA	51
ENSOCUT00000039886	UAG	226
ENSOCUT00000039892	UAG	211
ENSOCUT00000039898	UGA	83
ENSOCUT00000039903	UAG	97
ENSOCUT00000039904	UGA	176
ENSOCUT00000039905	UGA	1000
ENSOCUT00000039906	UGA	62
ENSOCUT00000039907	UGA	1366
ENSOCUT00000039909	UGA	88
ENSOCUT00000039912	UAA	582
ENSOCUT00000039913	UAA	366
ENSOCUT00000039919	UGA	131
ENSOCUT00000039923	UAA	313
ENSOCUT00000039925	UGA	379
ENSOCUT00000039926	UAG	286
ENSOCUT00000039928	UAA	453
ENSOCUT00000039931	UGA	0
ENSOCUT00000039935	UGA	206
ENSOCUT00000039936	UAA	881
ENSOCUT00000039937	UGA	1951
ENSOCUT00000039940	UGA	175
ENSOCUT00000039942	UAG	327
ENSOCUT00000039944	UGA	753
ENSOCUT00000039946	UGA	152
ENSOCUT00000039947	UGA	698
ENSOCUT00000039948	UAG	312
ENSOCUT00000039949	UGA	0
ENSOCUT00000039950	UAA	99
ENSOCUT00000039952	UAG	251
ENSOCUT00000039955	UGA	74
ENSOCUT00000039957	UGA	141
ENSOCUT00000039961	UGA	883
ENSOCUT00000039964	UGA	1898
ENSOCUT00000039965	UGA	4714
ENSOCUT00000039966	UAA	2478
ENSOCUT00000039967	UAA	107
ENSOCUT00000039969	UGA	488
ENSOCUT00000039970	UGA	52
ENSOCUT00000039972	UAA	519
ENSOCUT00000039973	UGA	890
ENSOCUT00000039978	UAA	1732
ENSOCUT00000039980	UAG	42
ENSOCUT00000039982	UAG	735
ENSOCUT00000039984	UAG	254
ENSOCUT00000039985	UGA	234
ENSOCUT00000039988	UAA	0
ENSOCUT00000039989	UAG	1000
ENSOCUT00000039990	UAA	123
