Gene	Codon	Length
ENSG00000143570	UAG	987
ENSG00000143570	UAG	988
ENSG00000143570	UAG	999
ENSG00000143570	UAG	999
ENSG00000143570	UAG	988
ENSG00000143570	UGA	1492
ENSG00000143570	UAG	986
ENSG00000143575	UAG	174
ENSG00000143575	UAG	138
ENSG00000143575	UAG	83
ENSG00000143575	UGA	505
ENSG00000143575	UAG	174
ENSG00000143575	UGA	372
ENSG00000143575	UAG	0
ENSG00000143575	UAG	158
ENSG00000143575	UAG	174
ENSG00000143575	UAG	172
ENSG00000143575	UAG	0
ENSG00000143575	UAG	174
ENSG00000143575	UGA	374
ENSG00000143612	UGA	582
ENSG00000143612	UGA	183
ENSG00000143612	UGA	277
ENSG00000143612	UGA	733
ENSG00000143612	UAG	1181
ENSG00000143612	UAA	545
ENSG00000143612	UGA	733
ENSG00000143612	UGA	733
ENSG00000143612	UGA	1331
ENSG00000143614	UAA	5452
ENSG00000143614	UAA	367
ENSG00000143614	UAA	80
ENSG00000143614	UAG	455
ENSG00000143621	UAG	213
ENSG00000143621	UGA	608
ENSG00000143621	UGA	608
ENSG00000143624	UGA	352
ENSG00000143624	UGA	1538
ENSG00000143624	UGA	458
ENSG00000143624	UAG	2561
ENSG00000143624	UGA	1748
ENSG00000143624	UGA	265
ENSG00000143641	UAG	2664
ENSG00000143727	UGA	979
ENSG00000143727	UGA	979
ENSG00000143727	UAA	227
ENSG00000143727	UAG	374
ENSG00000143727	UGA	364
ENSG00000143727	UGA	299
ENSG00000143727	UAA	298
ENSG00000143727	UGA	897
ENSG00000143727	UAA	340
ENSG00000143740	UAG	1148
ENSG00000143740	UAG	1148
ENSG00000143740	UAG	553
ENSG00000143740	UAG	1088
ENSG00000143740	UAG	535
ENSG00000143740	UGA	263
ENSG00000143740	UGA	99
ENSG00000143740	UAG	1148
ENSG00000143740	UAG	1148
ENSG00000143740	UGA	690
ENSG00000143740	UGA	1974
ENSG00000143740	UGA	1389
ENSG00000143740	UAG	1148
ENSG00000143740	UAG	1148
ENSG00000143740	UGA	1154
ENSG00000143740	UAG	1148
ENSG00000143740	UAG	162
ENSG00000143740	UAG	1089
ENSG00000143740	UAG	553
ENSG00000143740	UAG	535
ENSG00000143740	UAG	535
ENSG00000143740	UAG	553
ENSG00000143742	UGA	0
ENSG00000143742	UGA	1243
ENSG00000143742	UGA	1105
ENSG00000143742	UGA	0
ENSG00000143742	UGA	512
ENSG00000143742	UAG	287
ENSG00000143742	UGA	333
ENSG00000143742	UAA	1192
ENSG00000143751	UGA	2600
ENSG00000143753	UAA	963
ENSG00000143756	UAA	775
ENSG00000143756	UGA	1023
ENSG00000143756	UAA	4301
ENSG00000143761	UGA	175
ENSG00000143761	UGA	366
ENSG00000143761	UGA	1199
ENSG00000143761	UGA	109
ENSG00000143771	UGA	3630
ENSG00000143771	UAA	362
ENSG00000143771	UAA	362
ENSG00000143771	UGA	3630
ENSG00000143774	UGA	143
ENSG00000143774	UGA	103
ENSG00000143774	UGA	55
ENSG00000143774	UGA	183
ENSG00000143774	UGA	254
ENSG00000143774	UGA	136
ENSG00000143774	UGA	53
ENSG00000143774	UGA	0
ENSG00000143774	UGA	0
ENSG00000143799	UGA	2625
ENSG00000143799	UAG	3796
ENSG00000143799	UGA	2487
ENSG00000143799	UAA	763
ENSG00000143799	UAA	769
ENSG00000143801	UGA	1991
ENSG00000143801	UGA	1477
ENSG00000143801	UGA	1195
ENSG00000143801	UGA	507
ENSG00000143801	UAG	1442
ENSG00000143801	UGA	1098
ENSG00000143801	UAA	2206
ENSG00000143801	UGA	509
ENSG00000143801	UGA	1433
ENSG00000143801	UGA	509
ENSG00000143801	UGA	1987
ENSG00000143801	UAA	1231
ENSG00000143801	UAG	2469
ENSG00000143801	UGA	1205
ENSG00000143801	UAG	2311
ENSG00000143801	UGA	519
ENSG00000143801	UAA	391
ENSG00000143801	UGA	112
ENSG00000143801	UGA	429
ENSG00000143801	UGA	3304
ENSG00000143801	UGA	186
ENSG00000143801	UGA	1681
ENSG00000143801	UGA	519
ENSG00000143801	UGA	509
ENSG00000143801	UGA	224
ENSG00000143801	UGA	507
ENSG00000143801	UGA	2076
ENSG00000143811	UAA	577
ENSG00000143811	UAA	578
ENSG00000143862	UGA	1063
ENSG00000143862	UGA	1112
ENSG00000143878	UGA	1384
ENSG00000143977	UAA	272
ENSG00000143977	UAA	127
ENSG00000143977	UAA	127
ENSG00000143977	UAA	174
ENSG00000143977	UAA	130
ENSG00000143977	UAA	129
ENSG00000144021	UGA	2822
ENSG00000144028	UGA	674
ENSG00000144029	UAA	1965
ENSG00000144029	UAA	1988
ENSG00000144029	UAA	2583
ENSG00000144029	UAA	1966
ENSG00000144029	UAA	1966
ENSG00000144029	UAG	2412
ENSG00000144029	UAA	1966
ENSG00000144029	UAA	2583
ENSG00000144034	UGA	53
ENSG00000144034	UGA	70
ENSG00000144034	UGA	53
ENSG00000144043	UGA	2658
ENSG00000144043	UAG	527
ENSG00000144048	UAG	1347
ENSG00000144048	UGA	506
ENSG00000144048	UAG	313
ENSG00000144048	UGA	434
ENSG00000144048	UAG	1321
ENSG00000144048	UAA	219
ENSG00000144048	UAG	297
ENSG00000144048	UAG	843
ENSG00000144048	UGA	401
ENSG00000144048	UGA	448
ENSG00000144120	UGA	329
ENSG00000144120	UGA	329
ENSG00000144120	UGA	329
ENSG00000144120	UAA	793
ENSG00000144136	UGA	399
ENSG00000144136	UGA	800
ENSG00000144182	UGA	69
ENSG00000144182	UGA	58
ENSG00000144182	UGA	78
ENSG00000144224	UAG	2169
ENSG00000144224	UAA	226
ENSG00000144224	UAG	905
ENSG00000144231	UAA	1408
ENSG00000144231	UAA	4554
ENSG00000144231	UAA	266
ENSG00000144306	UAG	522
ENSG00000144306	UAG	1680
ENSG00000144306	UAA	690
ENSG00000144306	UAA	1143
ENSG00000144401	UAA	323
ENSG00000144401	UAA	396
ENSG00000144401	UAA	307
ENSG00000144401	UAA	303
ENSG00000144401	UGA	705
ENSG00000144401	UAA	203
ENSG00000144401	UAA	452
ENSG00000144401	UAA	794
ENSG00000144401	UAA	942
ENSG00000144401	UAA	66
ENSG00000144468	UGA	3688
ENSG00000144468	UAA	51
ENSG00000144468	UGA	3693
ENSG00000144524	UAG	50
ENSG00000144524	UGA	1634
ENSG00000144524	UGA	2132
ENSG00000144524	UGA	149
ENSG00000144524	UAG	1608
ENSG00000144524	UGA	228
ENSG00000144524	UAG	279
ENSG00000144524	UAG	325
ENSG00000144524	UAG	170
ENSG00000144524	UAG	1609
ENSG00000144524	UGA	250
ENSG00000144524	UAG	79
ENSG00000144524	UGA	1104
ENSG00000144524	UAG	1609
ENSG00000144524	UGA	1513
ENSG00000144524	UAG	620
ENSG00000144535	UAA	3600
ENSG00000144535	UGA	2333
ENSG00000144535	UAA	716
ENSG00000144535	UGA	1293
ENSG00000144535	UGA	775
ENSG00000144535	UAG	69
ENSG00000144535	UGA	344
ENSG00000144535	UGA	1123
ENSG00000144535	UGA	562
ENSG00000144559	UGA	1857
ENSG00000144559	UGA	0
ENSG00000144559	UAA	117
ENSG00000144559	UGA	63
ENSG00000144559	UGA	419
ENSG00000144559	UGA	63
ENSG00000144559	UGA	366
ENSG00000144559	UAG	481
ENSG00000144566	UAA	197
ENSG00000144566	UAA	1352
ENSG00000144566	UAA	627
ENSG00000144566	UGA	944
ENSG00000144591	UGA	0
ENSG00000144591	UGA	153
ENSG00000144591	UGA	137
ENSG00000144591	UGA	1724
ENSG00000144591	UGA	0
ENSG00000144591	UGA	1476
ENSG00000144591	UGA	1469
ENSG00000144591	UGA	2209
ENSG00000144591	UGA	1340
ENSG00000144591	UGA	704
ENSG00000144591	UGA	669
ENSG00000144591	UGA	190
ENSG00000144591	UGA	1480
ENSG00000144591	UGA	1724
ENSG00000144591	UGA	166
ENSG00000144591	UGA	812
ENSG00000144591	UGA	1059
ENSG00000144591	UGA	1489
ENSG00000144591	UGA	191
ENSG00000144591	UGA	228
ENSG00000144591	UGA	1479
ENSG00000144591	UGA	971
ENSG00000144591	UGA	191
ENSG00000144591	UAG	545
ENSG00000144591	UGA	1469
ENSG00000144591	UGA	2073
ENSG00000144597	UGA	651
ENSG00000144597	UAG	3458
ENSG00000144635	UGA	825
ENSG00000144635	UGA	515
ENSG00000144659	UAA	895
ENSG00000144659	UGA	492
ENSG00000144659	UGA	122
ENSG00000144659	UGA	831
ENSG00000144713	UAG	44
ENSG00000144713	UAG	34
ENSG00000144713	UAG	47
ENSG00000144713	UAG	1609
ENSG00000144713	UAG	1148
ENSG00000144741	UGA	389
ENSG00000144741	UGA	275
ENSG00000144741	UGA	2092
ENSG00000144741	UAG	1319
ENSG00000144741	UGA	1095
ENSG00000144741	UAG	2150
ENSG00000144741	UGA	272
ENSG00000144741	UGA	1379
ENSG00000144741	UAG	2379
ENSG00000144741	UGA	3397
ENSG00000144741	UAG	1319
ENSG00000144741	UGA	2092
ENSG00000144741	UAG	1565
ENSG00000144741	UGA	870
ENSG00000144741	UGA	1116
ENSG00000144741	UGA	3480
ENSG00000144744	UAA	707
ENSG00000144744	UAA	707
ENSG00000144744	UAA	707
ENSG00000144744	UAA	1005
ENSG00000144744	UGA	974
ENSG00000144747	UAA	3335
ENSG00000144747	UAA	1329
ENSG00000144747	UAA	867
ENSG00000144747	UAA	3350
ENSG00000144827	UAG	721
ENSG00000144827	UAA	174
ENSG00000144827	UAA	1059
ENSG00000144827	UAG	1647
ENSG00000144843	UGA	0
ENSG00000144843	UAG	2067
ENSG00000144843	UAG	186
ENSG00000144843	UAG	2067
ENSG00000144843	UAG	129
ENSG00000144848	UGA	388
ENSG00000144848	UAA	1686
ENSG00000144848	UAA	189
ENSG00000144867	UGA	435
ENSG00000144867	UGA	1726
ENSG00000144867	UGA	1726
ENSG00000144895	UAA	2105
ENSG00000144895	UAA	1431
ENSG00000144895	UAA	323
ENSG00000144895	UAG	694
ENSG00000144895	UAA	112
ENSG00000144895	UAA	494
ENSG00000144895	UAA	204
ENSG00000144895	UAG	337
ENSG00000144895	UAA	331
ENSG00000145191	UAA	1787
ENSG00000145191	UGA	1473
ENSG00000145191	UGA	1485
ENSG00000145191	UAA	749
ENSG00000145191	UGA	368
ENSG00000145191	UAA	240
ENSG00000145191	UGA	320
ENSG00000145191	UAA	570
ENSG00000145191	UAA	2162
ENSG00000145191	UGA	1367
ENSG00000145191	UGA	2115
ENSG00000145191	UGA	23
ENSG00000145191	UGA	1375
ENSG00000145191	UGA	948
ENSG00000145191	UAG	1679
ENSG00000145191	UGA	1525
ENSG00000145191	UAA	1829
ENSG00000145191	UGA	1796
ENSG00000145191	UAA	1650
ENSG00000145191	UAA	557
ENSG00000145216	UAG	219
ENSG00000145216	UAG	30
ENSG00000145216	UAG	1413
ENSG00000145216	UAG	172
ENSG00000145216	UAG	1386
ENSG00000145216	UAG	1412
ENSG00000145293	UAG	967
ENSG00000145293	UAG	935
ENSG00000145293	UAG	1057
ENSG00000145332	UGA	997
ENSG00000145332	UGA	2476
ENSG00000145332	UGA	3270
ENSG00000145332	UGA	3416
ENSG00000145332	UAG	1968
ENSG00000145337	UAG	890
ENSG00000145354	UGA	296
ENSG00000145354	UAA	5377
ENSG00000145354	UAA	326
ENSG00000145354	UAA	1527
ENSG00000145354	UGA	618
ENSG00000145388	UGA	6233
ENSG00000145388	UGA	514
ENSG00000145388	UGA	192
ENSG00000145388	UAA	5128
ENSG00000145391	UGA	5625
ENSG00000145391	UAA	550
ENSG00000145391	UAA	4833
ENSG00000145391	UAA	412
ENSG00000145431	UAG	2422
ENSG00000145431	UAG	2636
ENSG00000145431	UGA	853
ENSG00000145439	UGA	178
ENSG00000145439	UAG	897
ENSG00000145439	UAG	218
ENSG00000145439	UAG	491
ENSG00000145439	UAG	873
ENSG00000145439	UAA	2560
ENSG00000145494	UGA	28
ENSG00000145494	UAG	132
ENSG00000145675	UGA	775
ENSG00000145675	UGA	1155
ENSG00000145675	UGA	829
ENSG00000145675	UGA	4220
ENSG00000145675	UGA	2509
ENSG00000145675	UGA	2176
ENSG00000145675	UGA	867
ENSG00000145675	UGA	3741
ENSG00000145675	UGA	959
ENSG00000145675	UGA	1358
ENSG00000145675	UGA	3769
ENSG00000145675	UGA	3879
ENSG00000145675	UAA	1469
ENSG00000145675	UGA	3879
ENSG00000145675	UGA	3762
ENSG00000145675	UGA	2261
ENSG00000145675	UGA	3879
ENSG00000145675	UGA	3879
ENSG00000145675	UGA	952
ENSG00000145675	UGA	3879
ENSG00000145675	UGA	3879
ENSG00000145740	UGA	1452
ENSG00000145740	UGA	509
ENSG00000145740	UAG	359
ENSG00000145740	UGA	389
ENSG00000145740	UGA	695
ENSG00000145741	UGA	197
ENSG00000145741	UGA	257
ENSG00000145741	UAG	579
ENSG00000145741	UGA	429
ENSG00000145741	UGA	524
ENSG00000145741	UGA	255
ENSG00000145743	UAA	2626
ENSG00000145743	UAG	2685
ENSG00000145780	UGA	3400
ENSG00000145781	UGA	797
ENSG00000145781	UGA	427
ENSG00000145781	UAA	413
ENSG00000145781	UGA	798
ENSG00000145781	UGA	168
ENSG00000145782	UAA	554
ENSG00000145782	UGA	569
ENSG00000145782	UGA	3604
ENSG00000145782	UGA	1192
ENSG00000145782	UAA	574
ENSG00000145782	UGA	1116
ENSG00000145817	UGA	1124
ENSG00000145817	UGA	1124
ENSG00000145817	UGA	2235
ENSG00000145833	UAA	1989
ENSG00000145833	UAG	2415
ENSG00000145833	UAG	590
ENSG00000145833	UAA	482
ENSG00000145833	UAG	319
ENSG00000145833	UAA	0
ENSG00000145868	UAA	689
ENSG00000145868	UAA	680
ENSG00000145868	UAA	688
ENSG00000145868	UAA	689
ENSG00000145901	UAG	693
ENSG00000145901	UGA	768
ENSG00000145901	UGA	45
ENSG00000145901	UGA	221
ENSG00000145901	UGA	0
ENSG00000145901	UAG	61
ENSG00000145901	UGA	768
ENSG00000145901	UGA	24
ENSG00000145901	UGA	752
ENSG00000145901	UGA	313
ENSG00000145901	UGA	0
ENSG00000145901	UGA	764
ENSG00000145901	UGA	834
ENSG00000145901	UGA	0
ENSG00000145907	UGA	127
ENSG00000145907	UGA	255
ENSG00000145907	UGA	8694
ENSG00000145907	UGA	1415
ENSG00000145907	UGA	302
ENSG00000145907	UGA	343
ENSG00000145907	UAG	341
ENSG00000145907	UAA	710
ENSG00000145907	UGA	237
ENSG00000145907	UGA	217
ENSG00000145907	UGA	352
ENSG00000145907	UGA	146
ENSG00000145907	UGA	994
ENSG00000145907	UGA	9699
ENSG00000145907	UGA	486
ENSG00000145907	UAG	281
ENSG00000145907	UGA	226
ENSG00000145907	UGA	8345
ENSG00000145907	UGA	191
ENSG00000145907	UGA	192
ENSG00000145907	UGA	386
ENSG00000145907	UGA	383
ENSG00000145907	UGA	8430
ENSG00000145907	UGA	226
ENSG00000145907	UGA	8694
ENSG00000145907	UGA	8451
ENSG00000145907	UAA	9170
ENSG00000145907	UAG	0
ENSG00000145907	UAA	710
ENSG00000145907	UGA	8694
ENSG00000145907	UAG	9161
ENSG00000145907	UAA	10072
ENSG00000145907	UGA	8694
ENSG00000145907	UGA	334
ENSG00000145907	UAA	710
ENSG00000145907	UAG	0
ENSG00000145907	UGA	280
ENSG00000145907	UAG	0
ENSG00000145907	UGA	800
ENSG00000145907	UGA	0
ENSG00000145907	UAG	0
ENSG00000145907	UGA	334
ENSG00000145907	UAG	9635
ENSG00000145907	UAG	0
ENSG00000145907	UAA	301
ENSG00000145907	UGA	30
ENSG00000145907	UGA	9133
ENSG00000145907	UGA	234
ENSG00000145907	UGA	127
ENSG00000145907	UGA	1026
ENSG00000145907	UAG	0
ENSG00000145912	UGA	250
ENSG00000145912	UGA	333
ENSG00000145916	UGA	314
ENSG00000145916	UAA	270
ENSG00000145916	UGA	538
ENSG00000145916	UGA	2536
ENSG00000145916	UGA	2533
ENSG00000145919	UGA	339
ENSG00000145919	UAA	1149
ENSG00000145919	UAA	744
ENSG00000145919	UAA	495
ENSG00000145945	UAA	531
ENSG00000145945	UAA	528
ENSG00000145979	UGA	150
ENSG00000145979	UGA	150
ENSG00000145979	UGA	147
ENSG00000145979	UAA	1995
ENSG00000145979	UGA	147
ENSG00000145979	UGA	907
ENSG00000145979	UGA	0
ENSG00000145979	UAA	898
ENSG00000145979	UGA	1333
ENSG00000145982	UGA	128
ENSG00000145982	UAA	2399
ENSG00000145982	UGA	154
ENSG00000145982	UGA	0
ENSG00000146007	UGA	345
ENSG00000146007	UGA	930
ENSG00000146063	UGA	110
ENSG00000146063	UGA	429
ENSG00000146063	UGA	1033
ENSG00000146063	UGA	816
ENSG00000146066	UAA	264
ENSG00000146109	UGA	2094
ENSG00000146223	UAG	3436
ENSG00000146223	UAG	672
ENSG00000146223	UGA	107
ENSG00000146223	UAG	2772
ENSG00000146282	UAG	262
ENSG00000146282	UGA	318
ENSG00000146282	UGA	295
ENSG00000146282	UAA	0
ENSG00000146282	UGA	117
ENSG00000146282	UAA	0
ENSG00000146282	UAA	456
ENSG00000146282	UAA	207
ENSG00000146282	UAA	456
ENSG00000146282	UAG	1142
ENSG00000146282	UAG	780
ENSG00000146282	UGA	669
ENSG00000146282	UGA	767
ENSG00000146282	UGA	637
ENSG00000146282	UAG	1229
ENSG00000146282	UGA	644
ENSG00000146282	UAA	207
ENSG00000146282	UAA	69
ENSG00000146282	UGA	501
ENSG00000146282	UAG	220
ENSG00000146282	UAA	272
ENSG00000146282	UGA	637
ENSG00000146282	UGA	2141
ENSG00000146282	UAA	711
ENSG00000146282	UAA	69
ENSG00000146282	UAA	0
ENSG00000146282	UAG	730
ENSG00000146282	UGA	637
ENSG00000146282	UAG	928
ENSG00000146282	UGA	295
ENSG00000146282	UGA	653
ENSG00000146282	UAA	456
ENSG00000146282	UAA	475
ENSG00000146282	UAA	456
ENSG00000146282	UAA	2
ENSG00000146282	UAG	1059
ENSG00000146282	UAG	928
ENSG00000146282	UAG	1599
ENSG00000146282	UAG	220
ENSG00000146425	UGA	353
ENSG00000146457	UAA	708
ENSG00000146457	UAA	708
ENSG00000146457	UAA	2478
ENSG00000146457	UAG	766
ENSG00000146457	UAA	1042
ENSG00000146457	UAG	771
ENSG00000146540	UAG	609
ENSG00000146540	UAG	638
ENSG00000146540	UAG	619
ENSG00000146540	UAG	639
ENSG00000146540	UAG	18
ENSG00000146587	UGA	3886
ENSG00000146587	UGA	1656
ENSG00000146676	UGA	8111
ENSG00000146731	UGA	904
ENSG00000146731	UGA	904
ENSG00000146802	UAA	4820
ENSG00000146802	UAA	22
ENSG00000146802	UAA	61
ENSG00000146802	UAA	112
ENSG00000146834	UAA	572
ENSG00000146834	UAA	565
ENSG00000146834	UAA	564
ENSG00000146834	UGA	282
ENSG00000146834	UAA	563
ENSG00000146834	UAA	565
ENSG00000146909	UAG	3473
ENSG00000146963	UAA	1114
ENSG00000146963	UAA	171
ENSG00000146963	UAA	1117
ENSG00000146963	UAA	1117
ENSG00000146963	UGA	1809
ENSG00000146963	UAG	163
ENSG00000147099	UAA	302
ENSG00000147099	UAG	1243
ENSG00000147099	UGA	4335
ENSG00000147099	UAG	1280
ENSG00000147099	UAG	757
ENSG00000147099	UAA	1277
ENSG00000147099	UGA	499
ENSG00000147099	UAA	303
ENSG00000147099	UAG	494
ENSG00000147099	UAA	2435
ENSG00000147099	UGA	932
ENSG00000147099	UAA	895
ENSG00000147099	UGA	148
ENSG00000147099	UAG	827
ENSG00000147099	UAA	308
ENSG00000147099	UGA	5150
ENSG00000147099	UGA	157
ENSG00000147099	UAA	2271
ENSG00000147099	UGA	1298
ENSG00000147099	UGA	175
ENSG00000147099	UAG	538
ENSG00000147099	UGA	559
ENSG00000147099	UAA	709
ENSG00000147099	UAA	1214
ENSG00000147099	UAG	1265
ENSG00000147099	UGA	4554
ENSG00000147099	UGA	239
ENSG00000147099	UAA	4423
ENSG00000147099	UAG	538
ENSG00000147099	UAG	495
ENSG00000147099	UGA	290
ENSG00000147099	UAG	161
ENSG00000147099	UAG	486
ENSG00000147099	UAG	497
ENSG00000147099	UAG	516
ENSG00000147099	UAA	3046
ENSG00000147099	UAG	1265
ENSG00000147099	UGA	613
ENSG00000147099	UGA	283
ENSG00000147099	UAA	1304
ENSG00000147099	UAG	486
ENSG00000147099	UGA	1291
ENSG00000147099	UAG	289
ENSG00000147099	UGA	1724
ENSG00000147099	UGA	211
ENSG00000147099	UAG	480
ENSG00000147099	UAG	495
ENSG00000147099	UAA	503
ENSG00000147099	UGA	1404
ENSG00000147119	UAG	768
ENSG00000147123	UGA	246
ENSG00000147123	UGA	220
ENSG00000147123	UAA	364
ENSG00000147123	UGA	220
ENSG00000147123	UAG	211
ENSG00000147123	UGA	101
ENSG00000147124	UGA	1551
ENSG00000147124	UGA	2252
ENSG00000147124	UGA	1551
ENSG00000147140	UAA	1084
ENSG00000147140	UAA	1084
ENSG00000147140	UGA	2707
ENSG00000147140	UAA	1092
ENSG00000147140	UAA	1084
ENSG00000147140	UAA	0
ENSG00000147140	UAA	0
ENSG00000147140	UAA	1082
ENSG00000147140	UAA	1084
ENSG00000147140	UAA	1084
ENSG00000147140	UGA	2689
ENSG00000147140	UAA	1446
ENSG00000147140	UAA	0
ENSG00000147140	UAA	1090
ENSG00000147140	UAA	1084
ENSG00000147140	UAA	1322
ENSG00000147140	UAA	1092
ENSG00000147140	UAA	1446
ENSG00000147140	UGA	1413
ENSG00000147140	UAA	1092
ENSG00000147162	UAA	2074
ENSG00000147162	UGA	5241
ENSG00000147162	UGA	4346
ENSG00000147162	UAA	2098
ENSG00000147162	UAA	929
ENSG00000147162	UGA	3127
ENSG00000147162	UGA	5059
ENSG00000147162	UAA	929
ENSG00000147162	UAG	7950
ENSG00000147162	UAA	2015
ENSG00000147162	UAA	22
ENSG00000147164	UGA	0
ENSG00000147164	UAG	1767
ENSG00000147164	UAG	146
ENSG00000147164	UAG	1769
ENSG00000147224	UGA	283
ENSG00000147224	UGA	212
ENSG00000147224	UAA	437
ENSG00000147224	UGA	22
ENSG00000147224	UGA	267
ENSG00000147224	UAA	234
ENSG00000147224	UGA	262
ENSG00000147224	UGA	202
ENSG00000147224	UGA	285
ENSG00000147224	UAA	1105
ENSG00000147224	UAA	994
ENSG00000147224	UGA	760
ENSG00000147224	UGA	1273
ENSG00000147224	UGA	288
ENSG00000147224	UGA	329
ENSG00000147224	UAA	939
ENSG00000147224	UGA	212
ENSG00000147224	UGA	283
ENSG00000147224	UGA	103
ENSG00000147224	UGA	364
ENSG00000147274	UAG	164
ENSG00000147274	UGA	1460
ENSG00000147274	UGA	4498
ENSG00000147274	UAG	1102
ENSG00000147274	UAG	681
ENSG00000147274	UGA	63
ENSG00000147274	UAG	1258
ENSG00000147274	UAA	308
ENSG00000147316	UAG	1456
ENSG00000147316	UGA	1864
ENSG00000147316	UAG	3078
ENSG00000147316	UAA	231
ENSG00000147316	UAA	2712
ENSG00000147316	UAG	2335
ENSG00000147316	UAG	0
ENSG00000147316	UGA	544
ENSG00000147316	UAG	3364
ENSG00000147316	UGA	335
ENSG00000147316	UGA	985
ENSG00000147316	UAG	0
ENSG00000147316	UGA	135
ENSG00000147316	UGA	2715
ENSG00000147316	UAA	2960
ENSG00000147316	UAA	1809
ENSG00000147316	UGA	5459
ENSG00000147316	UAG	478
ENSG00000147316	UGA	539
ENSG00000147316	UGA	2240
ENSG00000147316	UGA	544
ENSG00000147316	UGA	2187
ENSG00000147316	UGA	1609
ENSG00000147316	UGA	1731
ENSG00000147316	UAG	112
ENSG00000147383	UGA	247
ENSG00000147383	UGA	613
ENSG00000147419	UAG	3344
ENSG00000147419	UAG	1506
ENSG00000147419	UGA	598
ENSG00000147419	UGA	723
ENSG00000147419	UAA	2900
ENSG00000147419	UGA	601
ENSG00000147419	UAA	112
ENSG00000147419	UAA	164
ENSG00000147533	UAA	1389
ENSG00000147533	UAA	1412
ENSG00000147533	UAA	3826
ENSG00000147533	UAA	1379
ENSG00000147533	UAA	1527
ENSG00000147533	UAA	1389
ENSG00000147533	UAA	1330
ENSG00000147533	UAA	1397
ENSG00000147533	UAA	1460
ENSG00000147533	UAA	1389
ENSG00000147533	UGA	1426
ENSG00000147533	UAA	1389
ENSG00000147533	UAA	1499
ENSG00000147533	UAA	442
ENSG00000147533	UAA	438
ENSG00000147533	UGA	1392
ENSG00000147533	UGA	1371
ENSG00000147533	UAA	1209
ENSG00000147533	UAA	1412
ENSG00000147533	UAA	1406
ENSG00000147533	UGA	1426
ENSG00000147533	UAA	1386
ENSG00000147533	UGA	1426
ENSG00000147533	UAA	1412
ENSG00000147533	UAA	1397
ENSG00000147586	UGA	135
ENSG00000147586	UAA	125
ENSG00000147586	UAA	40
ENSG00000147586	UAA	533
ENSG00000147586	UAA	263
ENSG00000147649	UGA	448
ENSG00000147649	UGA	5590
ENSG00000147649	UGA	573
ENSG00000147654	UAA	1429
ENSG00000147654	UAA	1754
ENSG00000147654	UAA	1437
ENSG00000147654	UGA	874
ENSG00000147654	UAA	0
ENSG00000147654	UGA	185
ENSG00000147654	UAA	5513
ENSG00000147654	UAA	601
ENSG00000147669	UAA	243
ENSG00000147669	UGA	687
ENSG00000147677	UAA	173
ENSG00000147677	UAG	321
ENSG00000147677	UAA	2876
ENSG00000147677	UGA	432
ENSG00000147679	UGA	446
ENSG00000147679	UGA	284
ENSG00000147679	UAA	42
ENSG00000147679	UGA	2842
ENSG00000147679	UAA	378
ENSG00000147679	UGA	491
ENSG00000147684	UGA	2590
ENSG00000147684	UAG	2320
ENSG00000147684	UAG	86
ENSG00000147684	UAG	87
ENSG00000147684	UAA	2081
ENSG00000147684	UAG	2937
ENSG00000147684	UAG	196
ENSG00000147684	UGA	1270
ENSG00000147684	UAG	1062
ENSG00000147687	UAA	93
ENSG00000147687	UGA	314
ENSG00000147687	UAA	496
ENSG00000147687	UGA	5
ENSG00000147687	UGA	432
ENSG00000147687	UAA	491
ENSG00000147687	UAA	522
ENSG00000147687	UAA	57
ENSG00000147687	UGA	468
ENSG00000147687	UAA	81
ENSG00000147687	UAA	96
ENSG00000147789	UAG	604
ENSG00000147789	UAA	1937
ENSG00000147789	UGA	1331
ENSG00000147789	UAG	604
ENSG00000147789	UAG	604
ENSG00000147789	UAG	604
ENSG00000147789	UAG	54
ENSG00000147789	UGA	1331
ENSG00000147789	UAG	604
ENSG00000147789	UGA	683
ENSG00000147853	UGA	931
ENSG00000147853	UGA	1
ENSG00000147853	UGA	3420
ENSG00000147853	UGA	3417
ENSG00000147905	UAA	878
ENSG00000147905	UAA	881
ENSG00000147905	UAA	332
ENSG00000147955	UAA	1720
ENSG00000147955	UAG	63
ENSG00000147955	UGA	1012
ENSG00000147955	UGA	910
ENSG00000147955	UGA	910
ENSG00000147955	UGA	300
ENSG00000147955	UGA	910
ENSG00000147955	UGA	149
ENSG00000147955	UGA	1214
ENSG00000148090	UAA	533
ENSG00000148090	UAA	525
ENSG00000148175	UAG	2215
ENSG00000148175	UAG	432
ENSG00000148175	UGA	633
ENSG00000148187	UGA	252
ENSG00000148187	UGA	638
ENSG00000148187	UGA	498
ENSG00000148187	UGA	107
ENSG00000148187	UGA	844
ENSG00000148187	UGA	8720
ENSG00000148187	UGA	1048
ENSG00000148187	UGA	867
ENSG00000148218	UGA	1988
ENSG00000148229	UGA	1576
ENSG00000148229	UGA	1576
ENSG00000148248	UAA	596
ENSG00000148248	UAA	2043
ENSG00000148248	UGA	2279
ENSG00000148248	UAA	2043
ENSG00000148248	UAG	80
ENSG00000148248	UAA	2029
ENSG00000148290	UGA	155
ENSG00000148290	UGA	108
ENSG00000148296	UGA	3093
ENSG00000148308	UGA	521
ENSG00000148308	UGA	521
ENSG00000148308	UGA	523
ENSG00000148308	UGA	523
ENSG00000148308	UGA	464
